Ticker,Event_Date,T_Zero_AR,11_Day_CAR,Model_R_Squared,Dividend_Amount,Scaled_Yield,Log_Volume,VIX_Raw,USD_INR_Raw,NASDAQ_Raw,VIX_Z,USD_INR_Z,NASDAQ_Z
FSL.NS,2021-02-17,-0.0255409334325308,0.0150780957922389,0.085589720685941,3.0,0.03176283850643187,14.838649737975487,21.5,72.93499755859375,13965.490234375,0.1739906350709161,-1.4212637318394532,0.5782794429157446
FSL.NS,2022-02-17,-0.0124011147470199,-0.0561637599905067,0.1030589038667565,3.5,0.026365348399246705,15.467152038106729,28.110000610351562,75.04199981689453,13716.7197265625,1.44350486618612,-0.8722077050466439,0.40327989651556057
FSL.NS,2023-02-17,-0.0103537681980376,-0.0395688066208839,0.4748505982690585,3.5,0.029635902161056715,14.774438084612079,20.020000457763672,82.69529724121094,11787.26953125,-0.1102575203635317,1.1221371320811693,-0.9540068331313685
ECLERX.NS,2021-09-15,0.0325333055521671,-0.0631306070620816,0.0795079094057636,0.333333,0.00042573982349189686,11.943297796784492,18.18000030517578,73.65080261230469,15161.5302734375,-0.4636472576210953,-1.2347347059685012,1.419643100339926
ECLERX.NS,2022-08-19,-0.0003745149134852,0.0002698064253092,0.1624106576018893,0.333333,0.0004435372176122351,11.310172603303753,20.600000381469727,79.7667007446289,12705.2197265625,0.001137046837787636,0.3589848619979689,-0.308267636752335
ECLERX.NS,2023-08-31,-0.0167654670206636,0.0447852226342318,0.0165505988246373,0.5,0.0006157256419138995,11.796132539538041,13.569999694824219,82.70040130615234,14034.9697265625,-1.349042240962831,1.1234671817316528,0.627155331476023
MASTEK.NS,2020-11-09,-0.0001732815667909,0.0385099300647022,0.1510248263253033,5.5,0.005914932671299172,11.379394072345706,25.75,73.97979736328125,11713.7802734375,0.9902440365895361,-1.149003164820293,-1.0057034224721226
MASTEK.NS,2021-09-23,-0.0118830917121067,-0.0289642479835612,0.1088977268865816,9.0,0.0028658313744632687,11.732101154723052,18.6299991607666,73.8749008178711,15052.240234375,-0.3772206466668616,-1.1763377726596027,1.3427621732952657
MASTEK.NS,2022-01-31,-0.0195926987395097,-0.0852254448408798,0.1141268765997353,7.0,0.0025927846038222052,10.626945679590664,24.829999923706055,75.03900146484375,14239.8798828125,0.8135491679607543,-0.8729890346619504,0.7713009728217735
MASTEK.NS,2022-09-08,-0.0015974763931555,0.0168905793575826,0.2596487607726321,12.0,0.006482106684672519,11.498623680259369,23.610000610351562,79.6498031616211,11862.1298828125,0.5792365586958166,0.3285229475813638,-0.9013457372402519
MASTEK.NS,2023-02-01,-0.0019377225005671,-0.0653180762115236,0.2090198320004286,7.0,0.0042702455391185,10.435849593832643,17.8700008392334,81.76840209960938,11816.3203125,-0.5231856384550778,0.8806009107997858,-0.9335708353677078
MASTEK.NS,2023-09-18,-0.0048022543714828,0.0308235701235434,0.1755259066348509,12.0,0.005080440304826418,10.75321104013817,14.0,83.08580017089844,13710.240234375,-1.2664565440795896,1.2238968649815423,0.3987218473975732
INTELLECT.NS,2022-07-21,0.0159887893328269,-0.1601155228746439,0.210363999840404,2.5,0.0035665881396141626,12.955002154670003,23.110000610351562,80.00340270996094,12059.6103515625,0.48320674675244957,0.4206661630536519,-0.7624265672870634
INTELLECT.NS,2023-07-21,0.0299972201482272,0.1048997562238595,0.1683220976495352,2.5,0.003954444719595017,12.833104061758194,13.600000381469727,82.0823974609375,14032.8095703125,-1.343280320369351,0.9624238157553922,0.625635752779868
